cellId,FID_1,FID_1_1,ID_NIL,NIL,AreaHA,AreaMQ
5258,34,34,1,DUOMO,234.17041,2341704.07303
5259,33,33,2,BRERA,163.73952,1637395.23318
5260,34,34,1,DUOMO,234.17041,2341704.07303
5261,34,34,1,DUOMO,234.17041,2341704.07303
5262,34,34,1,DUOMO,234.17041,2341704.07303
5263,34,34,1,DUOMO,234.17041,2341704.07303
5264,32,32,4,GUASTALLA,154.80207,1548020.74168
5265,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5266,59,59,26,XXII MARZO,163.74997,1637499.70861
5267,59,59,26,XXII MARZO,163.74997,1637499.70861
5268,59,59,26,XXII MARZO,163.74997,1637499.70861
5269,59,59,26,XXII MARZO,163.74997,1637499.70861
5270,59,59,26,XXII MARZO,163.74997,1637499.70861
5271,59,59,26,XXII MARZO,163.74997,1637499.70861
5272,26,26,25,CORSICA,108.13297,1081329.70271
5273,26,26,25,CORSICA,108.13297,1081329.70271
5274,26,26,25,CORSICA,108.13297,1081329.70271
5275,26,26,25,CORSICA,108.13297,1081329.70271
5276,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5277,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5278,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5279,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5280,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5281,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5282,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5283,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5284,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5285,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5286,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5287,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5321,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5322,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5323,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5324,10,10,55,BAGGIO,347.86000,3478599.95683
5325,10,10,55,BAGGIO,347.86000,3478599.95683
5326,10,10,55,BAGGIO,347.86000,3478599.95683
5327,10,10,55,BAGGIO,347.86000,3478599.95683
5328,10,10,55,BAGGIO,347.86000,3478599.95683
5329,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5330,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5331,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5332,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5333,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5334,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5335,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5336,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5337,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5338,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5339,78,78,52,BANDE NERE,266.38809,2663880.92524
5340,28,28,57,SELINUNTE,98.49255,984925.53680
5341,28,28,57,SELINUNTE,98.49255,984925.53680
5342,28,28,57,SELINUNTE,98.49255,984925.53680
5343,28,28,57,SELINUNTE,98.49255,984925.53680
5344,28,28,57,SELINUNTE,98.49255,984925.53680
5345,28,28,57,SELINUNTE,98.49255,984925.53680
5346,76,76,58,DE ANGELI - MONTE ROSA,132.30785,1323078.54363
5347,76,76,58,DE ANGELI - MONTE ROSA,132.30785,1323078.54363
5348,86,86,68,PAGANO,128.97343,1289734.29424
5349,86,86,68,PAGANO,128.97343,1289734.29424
5350,86,86,68,PAGANO,128.97343,1289734.29424
5351,86,86,68,PAGANO,128.97343,1289734.29424
5352,36,36,7,MAGENTA - S. VITTORE,139.01469,1390146.87958
5353,36,36,7,MAGENTA - S. VITTORE,139.01469,1390146.87958
5354,36,36,7,MAGENTA - S. VITTORE,139.01469,1390146.87958
5355,34,34,1,DUOMO,234.17041,2341704.07303
5356,34,34,1,DUOMO,234.17041,2341704.07303
5357,34,34,1,DUOMO,234.17041,2341704.07303
5358,33,33,2,BRERA,163.73952,1637395.23318
5359,33,33,2,BRERA,163.73952,1637395.23318
5360,34,34,1,DUOMO,234.17041,2341704.07303
5361,34,34,1,DUOMO,234.17041,2341704.07303
5362,34,34,1,DUOMO,234.17041,2341704.07303
5363,34,34,1,DUOMO,234.17041,2341704.07303
5364,32,32,4,GUASTALLA,154.80207,1548020.74168
5365,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5366,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5367,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5368,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5369,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5370,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5371,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5372,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5373,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5374,26,26,25,CORSICA,108.13297,1081329.70271
5375,26,26,25,CORSICA,108.13297,1081329.70271
5376,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5377,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5378,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5379,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5380,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5381,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5382,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5383,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5384,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5385,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5386,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5387,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5422,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5423,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5424,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5425,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5426,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5427,10,10,55,BAGGIO,347.86000,3478599.95683
5428,10,10,55,BAGGIO,347.86000,3478599.95683
5429,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5430,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5431,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5432,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5433,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5434,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5435,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5436,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5437,79,79,56,FORZE ARMATE,320.69024,3206902.39481
5438,8,8,60,S. SIRO,343.53074,3435307.37068
5439,8,8,60,S. SIRO,343.53074,3435307.37068
5440,28,28,57,SELINUNTE,98.49255,984925.53680
5441,28,28,57,SELINUNTE,98.49255,984925.53680
5442,28,28,57,SELINUNTE,98.49255,984925.53680
5443,28,28,57,SELINUNTE,98.49255,984925.53680
5444,28,28,57,SELINUNTE,98.49255,984925.53680
5445,28,28,57,SELINUNTE,98.49255,984925.53680
5446,76,76,58,DE ANGELI - MONTE ROSA,132.30785,1323078.54363
5447,76,76,58,DE ANGELI - MONTE ROSA,132.30785,1323078.54363
5448,86,86,68,PAGANO,128.97343,1289734.29424
5449,86,86,68,PAGANO,128.97343,1289734.29424
5450,86,86,68,PAGANO,128.97343,1289734.29424
5451,86,86,68,PAGANO,128.97343,1289734.29424
5452,36,36,7,MAGENTA - S. VITTORE,139.01469,1390146.87958
5453,36,36,7,MAGENTA - S. VITTORE,139.01469,1390146.87958
5454,36,36,7,MAGENTA - S. VITTORE,139.01469,1390146.87958
5455,36,36,7,MAGENTA - S. VITTORE,139.01469,1390146.87958
5456,34,34,1,DUOMO,234.17041,2341704.07303
5457,34,34,1,DUOMO,234.17041,2341704.07303
5458,33,33,2,BRERA,163.73952,1637395.23318
5459,33,33,2,BRERA,163.73952,1637395.23318
5460,33,33,2,BRERA,163.73952,1637395.23318
5461,34,34,1,DUOMO,234.17041,2341704.07303
5462,34,34,1,DUOMO,234.17041,2341704.07303
5463,32,32,4,GUASTALLA,154.80207,1548020.74168
5464,32,32,4,GUASTALLA,154.80207,1548020.74168
5465,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5466,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5467,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5468,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5469,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5470,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5471,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5472,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5473,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5474,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5475,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5476,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5477,39,39,23,LAMBRATE,309.68619,3096861.86967
5478,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5479,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5480,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5481,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5482,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5483,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5484,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5485,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5486,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5487,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5522,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5523,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5524,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5525,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5526,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5527,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5528,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5529,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5530,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5531,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5532,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5533,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5534,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5535,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5536,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5537,8,8,60,S. SIRO,343.53074,3435307.37068
5538,8,8,60,S. SIRO,343.53074,3435307.37068
5539,8,8,60,S. SIRO,343.53074,3435307.37068
5540,8,8,60,S. SIRO,343.53074,3435307.37068
5541,28,28,57,SELINUNTE,98.49255,984925.53680
5542,28,28,57,SELINUNTE,98.49255,984925.53680
5543,28,28,57,SELINUNTE,98.49255,984925.53680
5544,28,28,57,SELINUNTE,98.49255,984925.53680
5545,28,28,57,SELINUNTE,98.49255,984925.53680
5546,76,76,58,DE ANGELI - MONTE ROSA,132.30785,1323078.54363
5547,54,54,59,TRE TORRI,51.33163,513316.33614
5548,54,54,59,TRE TORRI,51.33163,513316.33614
5549,54,54,59,TRE TORRI,51.33163,513316.33614
5550,54,54,59,TRE TORRI,51.33163,513316.33614
5551,86,86,68,PAGANO,128.97343,1289734.29424
5552,86,86,68,PAGANO,128.97343,1289734.29424
5553,36,36,7,MAGENTA - S. VITTORE,139.01469,1390146.87958
5554,36,36,7,MAGENTA - S. VITTORE,139.01469,1390146.87958
5555,55,55,8,PARCO SEMPIONE,47.04343,470434.32948
5556,55,55,8,PARCO SEMPIONE,47.04343,470434.32948
5557,33,33,2,BRERA,163.73952,1637395.23318
5558,33,33,2,BRERA,163.73952,1637395.23318
5559,33,33,2,BRERA,163.73952,1637395.23318
5560,33,33,2,BRERA,163.73952,1637395.23318
5561,33,33,2,BRERA,163.73952,1637395.23318
5562,33,33,2,BRERA,163.73952,1637395.23318
5563,32,32,4,GUASTALLA,154.80207,1548020.74168
5564,32,32,4,GUASTALLA,154.80207,1548020.74168
5565,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5566,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5567,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5568,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5569,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5570,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5571,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5572,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5573,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5574,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5575,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5576,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5577,39,39,23,LAMBRATE,309.68619,3096861.86967
5578,39,39,23,LAMBRATE,309.68619,3096861.86967
5579,39,39,23,LAMBRATE,309.68619,3096861.86967
5580,39,39,23,LAMBRATE,309.68619,3096861.86967
5581,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5582,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5583,72,72,24,PARCO FORLANINI - ORTICA,292.58145,2925814.51821
5622,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5623,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5624,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5625,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5626,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5627,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5628,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5629,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5630,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5631,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5632,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5633,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5634,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5635,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5636,8,8,60,S. SIRO,343.53074,3435307.37068
5637,8,8,60,S. SIRO,343.53074,3435307.37068
5638,8,8,60,S. SIRO,343.53074,3435307.37068
5639,8,8,60,S. SIRO,343.53074,3435307.37068
5640,8,8,60,S. SIRO,343.53074,3435307.37068
5641,8,8,60,S. SIRO,343.53074,3435307.37068
5642,28,28,57,SELINUNTE,98.49255,984925.53680
5643,28,28,57,SELINUNTE,98.49255,984925.53680
5644,28,28,57,SELINUNTE,98.49255,984925.53680
5645,76,76,58,DE ANGELI - MONTE ROSA,132.30785,1323078.54363
5646,76,76,58,DE ANGELI - MONTE ROSA,132.30785,1323078.54363
5647,54,54,59,TRE TORRI,51.33163,513316.33614
5648,54,54,59,TRE TORRI,51.33163,513316.33614
5649,54,54,59,TRE TORRI,51.33163,513316.33614
5650,54,54,59,TRE TORRI,51.33163,513316.33614
5651,86,86,68,PAGANO,128.97343,1289734.29424
5652,86,86,68,PAGANO,128.97343,1289734.29424
5653,86,86,68,PAGANO,128.97343,1289734.29424
5654,55,55,8,PARCO SEMPIONE,47.04343,470434.32948
5655,55,55,8,PARCO SEMPIONE,47.04343,470434.32948
5656,55,55,8,PARCO SEMPIONE,47.04343,470434.32948
5657,33,33,2,BRERA,163.73952,1637395.23318
5658,33,33,2,BRERA,163.73952,1637395.23318
5659,33,33,2,BRERA,163.73952,1637395.23318
5660,33,33,2,BRERA,163.73952,1637395.23318
5661,33,33,2,BRERA,163.73952,1637395.23318
5662,33,33,2,BRERA,163.73952,1637395.23318
5663,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5664,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5665,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5666,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5667,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5668,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5669,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5670,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5671,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5672,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5673,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5674,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5675,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5676,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5677,39,39,23,LAMBRATE,309.68619,3096861.86967
5678,39,39,23,LAMBRATE,309.68619,3096861.86967
5679,39,39,23,LAMBRATE,309.68619,3096861.86967
5680,39,39,23,LAMBRATE,309.68619,3096861.86967
5681,39,39,23,LAMBRATE,309.68619,3096861.86967
5682,39,39,23,LAMBRATE,309.68619,3096861.86967
5683,39,39,23,LAMBRATE,309.68619,3096861.86967
5684,39,39,23,LAMBRATE,309.68619,3096861.86967
5720,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5721,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5722,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5723,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5724,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5725,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5726,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5727,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5728,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5729,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5730,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5731,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5732,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5733,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5734,8,8,60,S. SIRO,343.53074,3435307.37068
5735,8,8,60,S. SIRO,343.53074,3435307.37068
5736,8,8,60,S. SIRO,343.53074,3435307.37068
5737,8,8,60,S. SIRO,343.53074,3435307.37068
5738,8,8,60,S. SIRO,343.53074,3435307.37068
5739,8,8,60,S. SIRO,343.53074,3435307.37068
5740,8,8,60,S. SIRO,343.53074,3435307.37068
5741,8,8,60,S. SIRO,343.53074,3435307.37068
5742,8,8,60,S. SIRO,343.53074,3435307.37068
5743,28,28,57,SELINUNTE,98.49255,984925.53680
5744,28,28,57,SELINUNTE,98.49255,984925.53680
5745,76,76,58,DE ANGELI - MONTE ROSA,132.30785,1323078.54363
5746,76,76,58,DE ANGELI - MONTE ROSA,132.30785,1323078.54363
5747,54,54,59,TRE TORRI,51.33163,513316.33614
5748,54,54,59,TRE TORRI,51.33163,513316.33614
5749,54,54,59,TRE TORRI,51.33163,513316.33614
5750,54,54,59,TRE TORRI,51.33163,513316.33614
5751,86,86,68,PAGANO,128.97343,1289734.29424
5752,86,86,68,PAGANO,128.97343,1289734.29424
5753,86,86,68,PAGANO,128.97343,1289734.29424
5754,75,75,69,SARPI,181.19145,1811914.53324
5755,55,55,8,PARCO SEMPIONE,47.04343,470434.32948
5756,55,55,8,PARCO SEMPIONE,47.04343,470434.32948
5757,33,33,2,BRERA,163.73952,1637395.23318
5758,33,33,2,BRERA,163.73952,1637395.23318
5759,33,33,2,BRERA,163.73952,1637395.23318
5760,33,33,2,BRERA,163.73952,1637395.23318
5761,33,33,2,BRERA,163.73952,1637395.23318
5762,69,69,10,CENTRALE,155.60775,1556077.52176
5763,69,69,10,CENTRALE,155.60775,1556077.52176
5764,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5765,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5766,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5767,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5768,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5769,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5770,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5771,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5772,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5773,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5774,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5775,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5776,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5777,39,39,23,LAMBRATE,309.68619,3096861.86967
5778,39,39,23,LAMBRATE,309.68619,3096861.86967
5779,39,39,23,LAMBRATE,309.68619,3096861.86967
5780,39,39,23,LAMBRATE,309.68619,3096861.86967
5781,39,39,23,LAMBRATE,309.68619,3096861.86967
5782,39,39,23,LAMBRATE,309.68619,3096861.86967
5783,39,39,23,LAMBRATE,309.68619,3096861.86967
5784,39,39,23,LAMBRATE,309.68619,3096861.86967
5819,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5820,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5821,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5822,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5823,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5824,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5825,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5826,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5827,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5828,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5829,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5830,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5831,11,11,61,QUARTO CAGNINO,98.63915,986391.48235
5832,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5833,8,8,60,S. SIRO,343.53074,3435307.37068
5834,8,8,60,S. SIRO,343.53074,3435307.37068
5835,8,8,60,S. SIRO,343.53074,3435307.37068
5836,8,8,60,S. SIRO,343.53074,3435307.37068
5837,8,8,60,S. SIRO,343.53074,3435307.37068
5838,8,8,60,S. SIRO,343.53074,3435307.37068
5839,8,8,60,S. SIRO,343.53074,3435307.37068
5840,8,8,60,S. SIRO,343.53074,3435307.37068
5841,8,8,60,S. SIRO,343.53074,3435307.37068
5842,8,8,60,S. SIRO,343.53074,3435307.37068
5843,8,8,60,S. SIRO,343.53074,3435307.37068
5844,8,8,60,S. SIRO,343.53074,3435307.37068
5845,76,76,58,DE ANGELI - MONTE ROSA,132.30785,1323078.54363
5846,76,76,58,DE ANGELI - MONTE ROSA,132.30785,1323078.54363
5847,54,54,59,TRE TORRI,51.33163,513316.33614
5848,54,54,59,TRE TORRI,51.33163,513316.33614
5849,54,54,59,TRE TORRI,51.33163,513316.33614
5850,54,54,59,TRE TORRI,51.33163,513316.33614
5851,86,86,68,PAGANO,128.97343,1289734.29424
5852,86,86,68,PAGANO,128.97343,1289734.29424
5853,75,75,69,SARPI,181.19145,1811914.53324
5854,75,75,69,SARPI,181.19145,1811914.53324
5855,75,75,69,SARPI,181.19145,1811914.53324
5856,75,75,69,SARPI,181.19145,1811914.53324
5857,33,33,2,BRERA,163.73952,1637395.23318
5858,33,33,2,BRERA,163.73952,1637395.23318
5859,33,33,2,BRERA,163.73952,1637395.23318
5860,33,33,2,BRERA,163.73952,1637395.23318
5861,69,69,10,CENTRALE,155.60775,1556077.52176
5862,69,69,10,CENTRALE,155.60775,1556077.52176
5863,69,69,10,CENTRALE,155.60775,1556077.52176
5864,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5865,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5866,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5867,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5868,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5869,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5870,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5871,60,60,21,BUENOS AIRES - VENEZIA,287.75423,2877542.27389
5872,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5873,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5874,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5875,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5876,27,27,22,CITTA' STUDI,220.74874,2207487.43694
5877,39,39,23,LAMBRATE,309.68619,3096861.86967
5878,39,39,23,LAMBRATE,309.68619,3096861.86967
5879,39,39,23,LAMBRATE,309.68619,3096861.86967
5880,39,39,23,LAMBRATE,309.68619,3096861.86967
5881,39,39,23,LAMBRATE,309.68619,3096861.86967
5882,39,39,23,LAMBRATE,309.68619,3096861.86967
5883,39,39,23,LAMBRATE,309.68619,3096861.86967
5884,39,39,23,LAMBRATE,309.68619,3096861.86967
5885,39,39,23,LAMBRATE,309.68619,3096861.86967
5919,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5920,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5921,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5922,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5923,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5924,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5925,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5926,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5927,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5928,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5929,45,45,62,QUINTO ROMANO,164.58598,1645859.77190
5930,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5931,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5932,80,80,88,PARCO BOSCO IN CITTA',783.76686,7837668.60904
5933,8,8,60,S. SIRO,343.53074,3435307.37068
5934,8,8,60,S. SIRO,343.53074,3435307.37068
5935,8,8,60,S. SIRO,343.53074,3435307.37068
5936,8,8,60,S. SIRO,343.53074,3435307.37068
5937,8,8,60,S. SIRO,343.53074,3435307.37068
5938,8,8,60,S. SIRO,343.53074,3435307.37068
5939,8,8,60,S. SIRO,343.53074,3435307.37068
5940,8,8,60,S. SIRO,343.53074,3435307.37068
